# composition,1.0CaCl2
# source,Bu, 2021
# temperature_K,1100
# raw_file,CaCl2_Bu_2021_1100.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Cl-Cl
0.2137121947853927,0.009707535967095645,0.0,0.0
0.21868224582691345,0.009675765371865878,0.0,0.0
0.2236522968684342,0.00964399477663611,0.0,0.0
0.22862234790995498,0.009612224181406344,0.0,0.0
0.23359239895147574,0.009580453586176577,0.0,0.0
0.2385624499929965,0.00954868299094681,0.0,0.0
0.24353250103451726,0.009516912395717043,0.0,0.0
0.24850255207603802,0.009485141800487276,0.0,0.0
0.25347260311755876,0.00945337120525751,0.0,0.0
0.2584426541590795,0.009421600610027742,0.0,0.0
0.2634127052006003,0.009389830014797975,0.0,0.0
0.26838275624212105,0.009358059419568208,0.0,0.0
0.2733528072836418,0.009326288824338442,0.0,0.0
0.27832285832516257,0.009294518229108675,0.0,0.0
0.28329290936668333,0.009278346728815673,0.0,0.0
0.2882629604082041,0.009267050546879126,0.0,0.0
0.29323301144972486,0.009255754364942578,0.0,0.0
0.2982030624912456,0.009244458183006031,0.0,0.0
0.3031731135327664,0.009233162001069483,0.0,0.0
0.30814316457428714,0.009221865819132934,0.0,0.0
0.3131132156158079,0.009210569637196388,0.0,0.0
0.31808326665732867,0.00919927345525984,0.0,0.0
0.32305331769884943,0.009187977273323293,0.0,0.0
0.3280233687403702,0.009176681091386744,0.0,0.0
0.33299341978189095,0.009165384909450196,0.0,0.0
0.3379634708234117,0.00915408872751365,0.0,0.0
0.3429335218649325,0.009142792545577101,0.0,0.0
0.34790357290645324,0.009131496363640555,0.0,0.0
0.352873623947974,0.009120200181704006,0.0,0.0
0.35784367498949476,0.009108903999767458,0.0,0.0
0.3628137260310155,0.009097607817830911,0.0,0.0
0.3677837770725363,0.009086311635894363,0.0,0.0
0.37275382811405705,0.009075015453957816,0.0,0.0
0.3777238791555778,0.009063719272021268,0.0,0.0
0.3826939301970986,0.00908049803123561,0.0,0.0
0.38766398123861934,0.009099015807225509,0.0,0.0
0.3926340322801401,0.009117533583215407,0.0,0.0
0.39760408332166086,0.009136051359205305,0.0,0.0
0.40257413436318157,0.009154569135195204,0.0,0.0
0.40754418540470233,0.009173086911185102,0.0,0.0
0.4125142364462231,0.009191604687175,0.0,0.0
0.41748428748774385,0.009210122463164898,0.0,0.0
0.4224543385292646,0.009228640239154796,0.0,0.0
0.4274243895707854,0.009247158015144693,0.0,0.0
0.43239444061230614,0.009265675791134591,0.0,0.0
0.4373644916538269,0.00928419356712449,0.0,0.0
0.44233454269534767,0.009302711343114388,0.0,0.0
0.4473045937368684,0.009321229119104286,0.0,0.0
0.4522746447783892,0.009339746895094184,0.0,0.0
0.45724469581990995,0.009358264671084082,0.0,0.0
0.4622147468614307,0.00937678244707398,0.0,0.0
0.4671847979029515,0.009395300223063879,0.0,0.0
0.47215484894447224,0.009413817999053777,0.0,0.0
0.477124899985993,0.009432335775043675,0.0,0.0
0.48209495102751376,0.009450853551033573,0.0,0.0
0.4870650020690345,0.009470010944800242,0.0,0.0
0.4920350531105553,0.009514020739729418,0.0,0.0
0.49700510415207605,0.009558030534658594,0.0,0.0
0.5019751551935968,0.00960204032958777,0.0,0.0
0.5069452062351175,0.009646050124516943,0.0,0.0
0.5119152572766383,0.00969005991944612,0.0,0.0
0.516885308318159,0.009734069714375295,0.0,0.0
0.5218553593596799,0.009778079509304472,0.0,0.0
0.5268254104012006,0.009822089304233646,0.0,0.0
0.5317954614427214,0.009866099099162823,0.0,0.0
0.5367655124842421,0.009910108894091997,0.0,0.0
