Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Mg_x,J_Mg_y,J_Mg_z,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z,J_Na_x,J_Na_y,J_Na_z
66300,7996.158752467902,0.0002527117,-0.00041434824,-1.8614524e-05,7.14552432172138,-1.8499386733486718,-1.241870262848133,-18.085874076386446,3.525026722928537,-14.577282507037761,1.8036301012361973,8.130526438082146,-3.710316698698838,11.737477467744402,-0.3722481507711114,3.622184527231618
66305,7996.158752467902,0.00033234587,-0.00068046694,-0.0001551534,5.640104931052397,-2.765938829138914,-1.883219367284945,-17.381219846145008,4.595462703223397,-14.366543520529106,1.8524412462465998,8.262955509114821,-3.419898922717797,12.489431718247733,-0.659113385648152,3.7623770817094533
66310,7996.158752467902,0.0004546578,-0.00074227253,-0.0003913023,2.900751867157732,-3.917056163863319,-2.7192965337733392,-15.36762206044288,5.858369083821051,-13.693295316395687,1.8887750340836673,8.311714027764086,-3.0098256032502686,13.178853462631896,-0.819661291809962,3.515132710957439
66315,7996.158752467902,0.00055092154,-0.000621465,-0.000689984,-1.2815208356997854,-5.612342193358811,-3.5854534659072295,-11.763205540912548,7.544107145441264,-12.73563084188499,1.8803127936880655,8.299902581991326,-2.5092090823858006,13.765172110832072,-0.7983020033561389,2.9230085387330087
66320,7996.158752467902,0.00056916534,-0.00039552062,-0.0009841053,-6.722300117385322,-7.845671977022332,-4.4650396703280055,-6.6930450913151045,9.617754688647146,-11.525063522159325,1.7885212945584525,8.248554108958617,-1.946033325741459,14.227582344279444,-0.5872715819850334,2.0288516884115575
66325,7996.158752467902,0.0005019644,-0.00014497648,-0.0012045125,-12.802840272998882,-10.251571355959069,-5.482338619773835,-0.6997674028270211,11.739717321247257,-9.968023489166807,1.572969545395611,8.172792857530567,-1.3492636520498626,14.530396729609283,-0.22757347724013943,0.8923405904001602
66330,7996.158752467902,0.00038012883,7.367953e-05,-0.0013189242,-18.633572186760944,-12.289949011570908,-6.676065936748965,5.454143081361131,13.447299322774748,-8.097431679709377,1.1963138607279715,8.079282459471418,-0.751298241808704,14.583873821680545,0.196732646146347,-0.38248935157618913
66335,7996.158752467902,0.0002552981,0.0002295467,-0.0013534329,-23.370497660141268,-13.435860983551148,-7.860652533118589,11.084918391961603,14.322289939975855,-6.216800710925973,0.6298338701199133,7.966254691902125,-0.18825476566811172,14.256504212582303,0.5806817270941336,-1.64157725031557
66340,7996.158752467902,0.00019572048,0.0003187637,-0.001373902,-26.444889784125856,-13.21898197154621,-8.702339494068617,15.74067853799995,13.983949091969114,-4.787784068324716,-0.1411073028320946,7.827177857939662,0.30248416585133286,13.446077313903306,0.8412203956186658,-2.7196458613784875
66345,7996.158752467902,0.00025635032,0.00035521848,-0.0014412042,-27.598665260030547,-11.287678723147447,-8.83589249051034,19.16270244624873,12.111468258120722,-4.257978359349825,-1.1129989761575385,7.657464818501015,0.6858189249211715,12.149720596916962,0.9521111117001508,-3.499233684370231
66350,7996.158752467902,0.0004347194,0.000354756,-0.0015705096,-26.841702978738915,-7.586489423758732,-7.970291963333477,21.22916343704589,8.614495294708538,-4.928075269839344,-2.26214781463568,7.461909823639419,0.9319346204808108,10.475445574014675,0.9434497311968242,-3.9408529065172138
66355,7996.158752467902,0.00066614436,0.00032917203,-0.0017162712,-24.404180921524244,-2.511278732110779,-6.0242469016145686,21.949117955069667,3.809823805291373,-6.8327304425690425,-3.5448329227183395,7.2595670727637325,1.0182112829876724,8.600654405104947,0.875253382088931,-4.068519266313635
66360,7996.158752467902,0.00086028344,0.00028651487,-0.0017940392,-20.64136247466115,3.133473316660118,-3.2270642563442022,21.428209824726835,-1.5912050220288787,-9.674903701575847,-4.900260950433219,7.083339130290827,0.9303925187138383,6.714172051760914,0.8077581021780587,-3.9357102626877554
66365,7996.158752467902,0.00094574026,0.00023020421,-0.0017297143,-15.912612515375379,8.404858671603169,-0.06955193251156633,19.802990635630593,-6.724792472283585,-12.90055458924478,-6.257095069107888,6.973507735721344,0.6635628833479721,4.967475367309607,0.7797917577109272,-3.6007422268399045
66370,7996.158752467902,0.0008964294,0.00016067206,-0.0015000361,-10.5207394482178,12.513658429468364,2.87916643448738,17.21709685937737,-10.845941329466152,-15.889189326062212,-7.542933107069982,6.966802426951747,0.223022917956464,3.447333808783487,0.798846145501602,-3.1202859229111004
66375,7996.158752467902,0.00073471427,7.8781435e-05,-0.0011408622,-4.733599942822485,14.946728769196511,5.152300414655875,13.854014025239929,-13.441753385446939,-18.130511354470126,-8.69395587652252,7.0844533409522255,-0.37551502065465225,2.1742992712440987,0.8439368902354998,-2.5535600592870855
66380,7996.158752467902,0.0005198004,-1.3089916e-05,-0.0007297251,1.160978351540388,15.473476241415135,6.4770548012431775,9.977767262727028,-14.243219675427385,-19.309768001887914,-9.661064998035723,7.323122730062553,-1.1069504417085545,1.1230769409683194,0.8799862154910896,-1.9676222970615729
66385,7996.158752467902,0.00032662915,-0.00011051269,-0.00035622378,6.813016248338379,14.155089040954067,6.801832373455218,5.947426763754342,-13.251064701329883,-19.33170578176095,-10.411065769243574,7.651429645678493,-1.9390663268989874,0.2513802607843605,0.8779112170514507,-1.4383464661027778
66390,7996.158752467902,0.00021486789,-0.00020671496,-9.10362e-05,11.798661120434982,11.311795229177394,6.294558898325015,2.2057284302992066,-10.722352382558094,-18.323051284013406,-10.92443453576561,8.013242191072552,-2.83524181679089,-0.4791978200248477,0.830679952733635,-1.043552369783831
66395,7996.158752467902,0.00020128881,-0.00029582655,3.0128698e-05,15.661594108542769,7.380723600841184,5.311294154974567,-0.7709168358195804,-7.043780671743956,-16.61235438413104,-11.192295125976667,8.337699604167485,-3.7565645863781674,-1.0976251796402998,0.7587223086584798,-0.8496619342645522
66400,7996.158752467902,0.00025258513,-0.00037714196,3.4434138e-06,18.014529864924835,2.7664026483158777,4.306575025909516,-2.5704954206266093,-2.5919103594699937,-14.65311404935591,-11.214292861564896,8.554004646318846,-4.663137187583138,-1.6289845625453667,0.7048678429701336,-0.8976106236537102
66405,7996.158752467902,0.0003075816,-0.00045482497,-0.00014750444,18.656273590185144,-2.2034283995911847,3.6477567697413553,-2.956168911754432,2.3064660545903033,-12.84623612167223,-10.99770070868544,8.607382930514634,-5.515384042150194,-2.1016471897475917,0.7229442637172268,-1.1934232300086682
66410,7996.158752467902,0.00031779302,-0.0005313601,-0.00037127655,17.656028953659977,-7.227996518473785,3.432167575582972,-1.9515757079206324,7.325034812762789,-11.357342012323278,-10.557406803331101,8.470518231586086,-6.276155899026284,-2.5462894891991086,0.8658079902661936,-1.7059559833292246
66415,7996.158752467902,0.00026948244,-0.0005943737,-0.0005994563,15.394567545986202,-11.931957754781596,3.475489017446526,0.1050496451062699,12.040461982168098,-10.096929180179643,-9.916097647132116,8.146447181561145,-6.913924866569081,-2.982762734378624,1.1784131491577226,-2.37192141360267
66420,7996.158752467902,0.00017967405,-0.0006118839,-0.0007783347,12.501376304094148,-15.804745974145021,3.4836359092243967,2.607122198227523,15.87805448701391,-8.877266712840836,-9.104169961618023,7.662981691906228,-7.406646525966002,-3.403571780685737,1.6970744504888444,-3.1070087298130806
66425,7996.158752467902,8.8681794e-05,-0.0005580265,-0.0008936241,9.58516179715923,-18.32976831208578,3.303783644392971,4.945495547202956,18.250844990133082,-7.644515098824797,-8.159303075895874,7.06202064485615,-7.745268291410261,-3.770597767396093,2.4502670593692977,-3.821286583202002
66430,7996.158752467902,4.5984114e-05,-0.00044240695,-0.00095786096,6.917467239992101,-19.224738511120787,3.0730997320881586,6.842088089928515,18.8144787468961,-6.6096304428497845,-7.126218372417494,6.3877501538859205,-7.935946446467218,-4.032580745488511,3.455873852234663,-4.434809280733153
66435,7996.158752467902,8.224192e-05,-0.00029963584,-0.0009861145,4.4270352464544604,-18.53649234280817,3.1133013695382408,8.380543975752595,17.57732554332751,-6.135064208388556,-6.056569754124209,5.676545633124536,-8.00037664707846,-4.150253609792551,4.7159851760434774,-4.885146823558009
66440,7996.158752467902,0.00018965262,-0.00016502973,-0.0009864507,2.041761803792605,-16.522566094247278,3.6515479478787176,9.674747347853629,14.792414201158577,-6.465020289560541,-5.007702425184104,4.950763378704781,-7.973628136426063,-4.108050826189563,6.212752142734689,-5.12018568692931
66445,7996.158752467902,0.00032887695,-7.0710346e-05,-0.0009520875,0.0642732699151285,-13.447090058946173,4.598032435964561,10.482060616481323,10.759552325228194,-7.523578046677879,-4.038532893820953,4.217576209722668,-7.89875965852328,-3.907045139096436,7.9033252522486235,-5.082980879232329
66450,7996.158752467902,0.00045249975,-3.0173744e-05,-0.00086499215,-0.8130824828014109,-9.502127049820388,5.545056559009246,10.174299533011506,5.752132714641624,-8.922426660793075,-3.201998964643277,3.472140387531911,-7.81898719438535,-3.55846238372963,9.711217674234877,-4.710928806321156
66455,7996.158752467902,0.0005211177,-1.915541e-05,-0.00071133714,-0.03843427173445013,-4.968872613857795,6.029648684949499,8.274041944633233,0.17746343410107102,-10.20192307356099,-2.5361747806819004,2.7023686410411782,-7.769824723951693,-3.0986770874389826,11.522404352545028,-3.965187147287927
66460,7996.158752467902,0.00051591167,-2.3680952e-06,-0.00049364154,2.2373643815106954,-0.3530310250465596,5.8556259670679,5.0353130136127895,-5.30583221411945,-11.118320628844755,-2.0577530122682184,1.8929553102316299,-7.773839587740746,-2.614168716312845,13.199271979258853,-2.8707524530437567
66465,7996.158752467902,0.00045305036,3.2862004e-05,-0.00025978725,5.205967590681093,3.7959284624336105,5.176165189210443,1.3916015987241097,-10.001740621545483,-11.720641575965214,-1.7602097508533898,1.0278749490862564,-7.839451172551285,-2.236603868639788,14.611301331102414,-1.5233589392265325
66470,7996.158752467902,0.00037421836,8.471705e-05,-0.000100979196,7.86200480615923,7.216025893572467,4.371673931929982,-1.5534908978908506,-13.537589028547542,-12.260728349305804,-1.615972134204637,0.09213124247253568,-7.963487233845021,-2.091786219456691,15.662796069276784,-0.054745089171851724
66475,7996.158752467902,0.0003056299,0.00016342777,-7.1799994e-05,9.439094420023022,10.000490935588118,3.9192525067867257,-3.019271968002766,-15.939435070537753,-13.09088025635226,-1.5813104837798138,-0.9257782600216136,-8.135839072443865,-2.2377564212458596,16.298086542790816,1.4001801871817543
66480,7996.158752467902,0.0002322897,0.00029832084,-0.00014135959,9.687223874397088,12.31338586131426,4.258476302720957,-2.846815024558208,-17.330430382292274,-14.52633145799388,-1.603432747629994,-2.0308304227983145,-8.343920977862886,-2.6362208238926828,16.481238856451498,2.704489758276318
66485,7996.158752467902,0.000116122734,0.0005079187,-0.00024654588,8.805216732712207,14.148797185197001,5.609949640662527,-1.4045035760183655,-17.658438483137452,-16.653065242317613,-1.628856408853605,-3.219490075254723,-8.575638461121649,-3.171101501506411,16.16249542721748,3.711467432998611
66490,7996.158752467902,-7.37849e-05,0.000765472,-0.00035224867,7.069539492266694,15.324566805233587,7.814478952985372,0.843139527499114,-16.671035662774393,-19.182625923417223,-1.611775973207838,-4.479087535994037,-8.821592865146464,-3.7001478680360664,15.258920425118092,4.282453316287424
66495,7996.158752467902,-0.0003434803,0.0009972787,-0.00046024617,4.608417790922312,15.543364656281884,10.332516831413376,3.6224138726345974,-14.014030769002437,-21.494897808498155,-1.5210270336319773,-5.787837790801857,-9.077599682975594,-4.109049620241631,13.691867963605592,4.332694367554645
66500,7996.158752467902,-0.00065759744,0.0011250359,-0.00058562745,1.4940444773973187,14.460879641156176,12.442455982151152,6.79488497397217,-9.41340124581332,-22.88539715276836,-1.344171543701119,-7.115527930287496,-9.347017658859292,-4.344002888207098,11.501413132020435,3.8826723384862953
66505,7996.158752467902,-0.0009375774,0.0011300354,-0.0007201414,-2.0838173453076987,11.85686888904496,13.544666947318767,10.187341094412504,-2.9587650632791522,-22.887390275919255,-1.0877394391400204,-8.425400978510876,-9.641341289432056,-4.415029288695433,8.960660818567295,3.076777884047183
66510,7996.158752467902,-0.0011120995,0.0010869747,-0.0008127655,-5.716085327482807,7.900045608294422,13.466779303608057,13.450562112537988,4.701344917658555,-21.503306439338818,-0.7737704243781964,-9.67751323998891,-9.977630884342396,-4.359951670889342,6.5094865659589685,2.106870895297029
66515,7996.158752467902,-0.0011783361,0.0011038316,-0.0008145392,-8.79703622900627,3.232913029816644,12.497773713157805,16.01564752920131,12.532695197714181,-19.102056375748887,-0.43377566790240696,-10.833583134943181,-10.372648669439421,-4.184080747076433,4.501338949815863,1.0696445517841449
66520,7996.158752467902,-0.0011811204,0.0012177366,-0.0007447969,-10.796003862545268,-1.3036392740469263,11.00638911729242,17.33746740354291,19.54233741118439,-16.00596173442916,-0.10149613604971552,-11.862388354686116,-10.83520046754338,-3.839213019037044,3.057053879525074,-0.07251378963527255
66525,7996.158752467902,-0.0011375014,0.0013836918,-0.00066931715,-11.571798357355078,-5.037188223141183,9.122213967498503,17.242246144002664,25.078611762694138,-12.285799571169793,0.19370682914359616,-12.743647566490834,-11.359873755503846,-3.2634003943933125,2.135587911073842,-1.3838277924424665
66530,7996.158752467902,-0.0010228598,0.001540793,-0.0006224857,-11.306476964119732,-7.649100340626371,6.869294936557928,15.907898477877845,28.90750581925856,-8.011455340014976,0.43059921538861357,-13.469223486918052,-11.925095358241286,-2.431266393640027,1.644182352294183,-2.840031675774375
66535,7996.158752467902,-0.0008278305,0.0016525981,-0.0005843215,-10.236111536242909,-9.159026928697184,4.427703789170713,13.606180641591745,31.147663255532436,-3.5272372558925493,0.5962312748370123,-14.042192762295597,-12.495755537489364,-1.3655461590571862,1.4869209624589983,-4.3119984481728215
66540,7996.158752467902,-0.00059632934,0.0017012864,-0.00052088243,-8.55363153896099,-9.7620742202526,2.1275960665344003,10.578864757086954,32.08435311370446,0.6309131596876147,0.683854469162728,-14.474775433845933,-13.028383721360477,-0.10833314789873016,1.585861037135646,-5.637413569389614
66545,7996.158752467902,-0.0003990275,0.0016677213,-0.00041495461,-6.382110427249364,-9.683746134422165,0.22969576163182248,6.99294313519461,31.996232966715226,4.039476743514968,0.6906632960080995,-14.78503839865152,-13.476705671225679,1.2992582870426927,1.9059156975031781,-6.699755074149003
66550,7996.158752467902,-0.00027373538,0.0015420545,-0.00026117783,-3.7177779703916993,-9.080128339523128,-1.203707457082552,2.912368987805924,31.048423675244692,6.551883850280653,0.6161085834965004,-14.99201783495664,-13.796284909203129,2.7900547515744334,2.457086190271684,-7.459180112868203
66555,7996.158752467902,-0.00019684568,0.0013455634,-6.709181e-05,-0.5355013212239381,-7.928296184542034,-2.2238975098684444,-1.5549351862547738,29.229727889052064,8.209885706453846,0.4603342516702489,-15.110402087877445,-13.948100789897032,4.230856498572183,3.2423339769989523,-7.945176046223497
66560,7996.158752467902,-0.000121364086,0.0011300491,0.0001457096,2.941619708072602,-6.082056493065521,-2.846691714558296,-6.000122559558957,26.476811466073904,9.076087096810618,0.22283381829675175,-15.14696032089705,-13.901171085347775,5.4364231652869135,4.18556900177241,-8.23551278016938
66565,7996.158752467902,-2.7179318e-05,0.0009584571,0.0003555028,6.143852733287409,-3.527730301109897,-3.0667165790677675,-9.681095773654462,22.93033618639236,9.216277152877403,-0.09829271636499204,-15.100285319029352,-13.634389399096468,6.236289388827362,5.131043132026707,-8.422459773848537
66570,7996.158752467902,7.203614e-05,0.00086920336,0.0005410123,8.407534621081933,-0.5631788888120441,-3.008510845700991,-11.825773536480627,19.028595261009457,8.807514514178362,-0.5061569191466306,-14.963880440056526,-13.13768416178609,6.525149403019686,5.931827827920233,-8.568608109473722
