r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Li-Cl,g(r)_weighted_Li-Li,S_i_Li-Cl,Average_SCL,lambda_BC
2.0083824489844924,0.0,0.04331065892334913,0.0,1.0,4.268759634248405,4.10511
2.0153559991545773,0.0,0.06287165360414566,0.0,1.0,4.268759634248405,4.10511
2.0223295493246622,0.0,0.08243264828494219,0.0,1.0,4.268759634248405,4.10511
2.029303099494747,0.0,0.09927430859666432,0.0,1.0,4.268759634248405,4.10511
2.036276649664833,0.0,0.11077702098695588,0.0,1.0,4.268759634248405,4.10511
2.043250199834917,0.0,0.12227973337724676,0.0,1.0,4.268759634248405,4.10511
2.0502237500050025,0.0,0.1337824457675376,0.0,1.0,4.268759634248405,4.10511
2.0571973001750874,0.0,0.14528515815782844,0.0,1.0,4.268759634248405,4.10511
2.064170850345173,0.0,0.15678787054812002,0.0,1.0,4.268759634248405,4.10511
2.0711444005152577,0.0,0.16829058293841093,0.0,1.0,4.268759634248405,4.10511
2.0781179506853427,0.0,0.19898395187727516,0.0,1.0,4.268759634248405,4.10511
2.085091500855428,0.0,0.24248908436450517,0.0,1.0,4.268759634248405,4.10511
2.092065051025513,0.0,0.28324396026857523,0.0,1.0,4.268759634248405,4.10511
2.099038601195598,0.0,0.30835950592436157,0.0,1.0,4.268759634248405,4.10511
2.106012151365683,0.0,0.3334750515801479,0.0,1.0,4.268759634248405,4.10511
2.112985701535768,0.0,0.35859059723593406,0.0,1.0,4.268759634248405,4.10511
2.1199592517058528,0.0,0.38370614289172034,0.0,1.0,4.268759634248405,4.10511
2.126932801875938,0.0,0.41667916477626715,0.0,1.0,4.268759634248405,4.10511
2.133906352046023,0.0,0.45242208845125953,0.0,1.0,4.268759634248405,4.10511
2.140879902216108,0.0,0.48816501212625185,0.0,1.0,4.268759634248405,4.10511
2.147853452386193,0.0,0.5378369424278353,0.0,1.0,4.268759634248405,4.10511
2.1548270025562783,0.0,0.5847576974982347,0.0,1.0,4.268759634248405,4.10511
2.1618005527263637,0.0,0.6164433326153335,0.0,1.0,4.268759634248405,4.10511
2.168774102896448,0.0,0.6481289677324322,0.0,1.0,4.268759634248405,4.10511
2.175747653066533,0.0,0.680267521368036,0.0,1.0,4.268759634248405,4.10511
2.1827212032366186,0.0,0.7131173542593581,0.0,1.0,4.268759634248405,4.10511
2.1896947534067035,0.0,0.7459671871506781,0.0,1.0,4.268759634248405,4.10511
2.1966683035767884,0.0,0.7885454463482866,0.0,1.0,4.268759634248405,4.10511
2.2036418537468734,0.0,0.8430664887706094,0.0,1.0,4.268759634248405,4.10511
2.2106154039169583,0.0,0.8763930600526346,0.0,1.0,4.268759634248405,4.10511
2.217588954087044,0.0,0.9083807275974038,0.0,1.0,4.268759634248405,4.10511
2.2245625042571286,0.0,0.9406940832888069,0.0,1.0,4.268759634248405,4.10511
2.2315360544272136,0.0,0.973573076275011,0.0,1.0,4.268759634248405,4.10511
2.2385096045972985,0.0,1.006452069261215,0.0,1.0,4.268759634248405,4.10511
2.245483154767384,0.0,1.0423616191559293,0.0,1.0,4.268759634248405,4.10511
2.252456704937469,0.0,1.0803892874620882,0.0,1.0,4.268759634248405,4.10511
2.259430255107554,0.0,1.1111134305199721,0.0,1.0,4.268759634248405,4.10511
2.2664038052776387,0.0,1.1367676692600388,0.0,1.0,4.268759634248405,4.10511
2.273377355447724,0.0,1.1607732464958387,0.0,1.0,4.268759634248405,4.10511
2.280350905617809,0.0,1.1825338654937907,0.0,1.0,4.268759634248405,4.10511
2.287324455787894,0.0,1.2042944844917414,0.0,1.0,4.268759634248405,4.10511
2.294298005957979,0.0,1.225200946067043,0.0,1.0,4.268759634248405,4.10511
2.301271556128064,0.0,1.2460839930270227,0.0,1.0,4.268759634248405,4.10511
2.3082451062981493,0.0,1.2635475048455949,0.0,1.0,4.268759634248405,4.10511
2.315218656468234,0.0,1.2778948842915483,0.0,1.0,4.268759634248405,4.10511
2.322192206638319,0.0,1.292242263737502,0.0,1.0,4.268759634248405,4.10511
2.329165756808404,0.0,1.3065896431834554,0.0,1.0,4.268759634248405,4.10511
2.336139306978489,0.0,1.311379552967672,0.0,1.0,4.268759634248405,4.10511
2.3431128571485744,0.0,1.314456997340507,0.0,1.0,4.268759634248405,4.10511
2.35008640731866,0.0,1.3175344417133417,0.0,1.0,4.268759634248405,4.10511
2.3570599574887443,0.0,1.3206118860861773,0.0,1.0,4.268759634248405,4.10511
2.364033507658829,0.0,1.3236893304590123,0.0,1.0,4.268759634248405,4.10511
2.371007057828914,0.0,1.3267667748318477,0.0,0.7398121275931461,4.268759634248405,4.10511
2.377980607999,0.0,1.3261880435645534,0.0,0.7398121275931461,4.268759634248405,4.10511
2.3849541581690845,0.0,1.3242070070491203,0.0011597914366266665,0.7398121275931461,4.268759634248405,4.10511
2.391927708339169,0.0,1.322225970533687,0.005454463746386666,0.7398121275931461,4.268759634248405,4.10511
2.398901258509255,0.0,1.3202449340182536,0.009749136056146933,0.7398121275931461,4.268759634248405,4.10511
