Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Na_x,J_Na_y,J_Na_z,J_Cl_x,J_Cl_y,J_Cl_z,J_Mg_x,J_Mg_y,J_Mg_z
52945,7538.604513934058,-0.0012705482,-0.00171194,0.00079922186,-13.555100524865138,-9.917147191752973,-13.221208705686553,15.356635373437559,35.4736549186856,1.1630090198482241,-0.14396892337053968,-17.44113578753967,-2.1421876415207253
52950,7538.604513934058,-0.0016019905,-0.001823811,0.00097183883,-11.169768024332171,-11.258541832118226,-11.561920876327019,17.330897141792168,36.840578451443534,-2.2899477333644542,-4.503563578346346,-17.46666512830779,-0.3485187645220167
52955,7538.604513934058,-0.0018050674,-0.0018686772,0.0010838421,-8.194126947799106,-12.23000616635227,-9.604978419588992,18.231342172748857,36.859353288304746,-5.260528217150303,-8.379650223269252,-16.513975120909887,0.6651196359652358
52960,7538.604513934058,-0.0018883892,-0.0018317645,0.0011302647,-4.786214238656419,-12.799099108623073,-7.443953311932674,17.650924512355022,35.85104908171442,-7.982275157541612,-11.207145291035243,-14.936577649557872,1.2258415047162226
52965,7538.604513934058,-0.0018897667,-0.0017307105,0.0011242391,-1.172521222446247,-12.965468520550077,-5.19637675317394,15.488279509959476,34.00811978886766,-10.551516833977535,-12.658193166546248,-12.927279088893549,1.5475067552960504
52970,7538.604513934058,-0.0018476655,-0.0015949678,0.0010772372,2.3654297547529675,-12.782799228971731,-2.992570643090989,12.06246691007728,31.428188019751413,-12.84977502645098,-12.770331631112914,-10.530016823755428,1.641958986254319
52975,7538.604513934058,-0.0017769823,-0.0014400338,0.0009790147,5.536202886751399,-12.352923522123552,-0.9544864527084822,7.9934640362445935,28.19279632988314,-14.71193548903148,-11.872101952122012,-7.724500473017537,1.4660353572780127
52980,7538.604513934058,-0.0016598819,-0.0012509013,0.000802972,8.105205333855539,-11.783907248717243,0.8327297935360156,3.8787226748747416,24.436808347639325,-16.07350650217677,-10.326362812720888,-4.537528571378056,1.0403900404580009
52985,7538.604513934058,-0.0014628132,-0.0010046696,0.0005400326,9.946184120346715,-11.14758039672097,2.338806242162133,-0.0007300032528254619,20.417793355906785,-16.962640782633116,-8.287888909257436,-1.15484018136703,0.4234478585075676
52990,7538.604513934058,-0.0011697868,-0.00070931966,0.00022101613,11.046191153604212,-10.47024096602991,3.58297735899792,-3.5990821825778676,16.60142458172328,-17.504945416618746,-5.789543854003841,1.9841893536322512,-0.27841895525678684
52995,7538.604513934058,-0.00080983504,-0.00040312496,-0.0001063661,11.467519069656394,-9.746008715314469,4.616513704538062,-6.78246059999746,13.638089160568665,-17.966135591982045,-3.027493361031066,4.2232925151875005,-0.8507651812233987
53000,7538.604513934058,-0.00047097736,-0.0001344506,-0.00041277762,11.303933837696803,-8.94787296913137,5.511230787470919,-9.188117949305518,12.04209635370632,-18.637128612729157,-0.45825080730019163,5.021149657561187,-1.0744891307677635
53005,7538.604513934058,-0.0002451502,5.2413918e-05,-0.0006910917,10.66684512062622,-8.036327706630347,6.352648342153186,-10.386976593526278,11.792375077176139,-19.594948050075352,1.377696661256505,4.359325641420588,-0.95808764522197
53010,7538.604513934058,-0.00012853528,0.00013931553,-0.00093390443,9.694881434496182,-6.9774103835175065,7.224548555933645,-10.138432847437155,12.43293248881043,-20.744997291262287,2.1011163264117387,2.6598510386356855,-0.6799385069008013
53015,7538.604513934058,-5.0770814e-05,0.00014848191,-0.0011172657,8.550388686786135,-5.7684412988987805,8.183774773083634,-8.524742051609149,13.469700866670859,-22.104103769110687,1.6319182824897327,0.41411363726005046,-0.28005841991224134
53020,7538.604513934058,2.0572985e-05,0.00012294127,-0.001207744,7.390277959964551,-4.454791134234713,9.239776619194664,-5.927392353081166,14.402041600443294,-23.77722261177452,0.19467884177875083,-1.83187764938699,0.33705839980568
53025,7538.604513934058,6.883494e-05,9.841187e-05,-0.0011749027,6.332912752986631,-3.1223856757101203,10.351468952508501,-2.891251051006556,14.617596741125514,-25.705627601397744,-1.7840973018076505,-3.379838489086941,1.1537709787680046
53030,7538.604513934058,7.4971475e-05,9.6993645e-05,-0.0009955599,5.440387370282878,-1.870006679961536,11.438999462903077,0.038671358945709486,13.510935264816975,-27.57978687260448,-3.821494382322544,-3.525556194599597,1.9403996365598832
53035,7538.604513934058,4.5013425e-05,0.0001276331,-0.0006683709,4.719483603548469,-0.7819489509679461,12.401631717142077,2.414919887326241,10.726831422956884,-29.004299368487878,-5.476839486273365,-1.8295100313880202,2.4022794598021573
53040,7538.604513934058,8.530188e-06,0.00017629567,-0.00023518436,4.136345620245012,0.08582425096710633,13.136485572217996,3.920769741182734,6.356457253718936,-29.707118997134344,-6.399551330021769,1.6730911961022112,2.3702450843192495
53045,7538.604513934058,5.5219975e-06,0.00020260776,0.00021903706,3.636946267600907,0.7129774257514303,13.55595730451147,4.381586819051058,0.9718852285851192,-29.538161048971695,-6.360969233498895,6.43051014122833,1.7818152650506045
53050,7538.604513934058,6.982314e-05,0.00016027014,0.0005885154,3.1682243870961626,1.1212311202139043,13.604842819267429,3.743528929459635,-4.525231580689181,-28.346657166017863,-5.254189464937942,11.519372931983558,0.541426072166284
53055,7538.604513934058,0.0002110932,2.9193456e-05,0.00079081935,2.6984678922014798,1.370361266806409,13.276525086883208,2.05432403532605,-9.19898809220006,-26.059422152182847,-3.0952281984695444,15.94399964718836,-1.4174911234805068
53060,7538.604513934058,0.00040613022,-0.00016453522,0.0008162273,2.232508012255238,1.5365725991027794,12.61793898288293,-0.47667519881842324,-12.4421373602617,-22.914083391843192,-0.09826912012288225,19.020937510675182,-3.9042435022712043
53065,7538.604513934058,0.0006086447,-0.00036117082,0.0007189661,1.8148392471646009,1.683403722770432,11.713547186613013,-3.4576463269307256,-14.177338929642175,-19.531319690985136,3.3003710619428377,20.609307836039108,-6.382615088281531
53070,7538.604513934058,0.0007683671,-0.00051073654,0.00055039756,1.5195708624084716,1.841817928219368,10.657114235294884,-6.479850449866074,-14.74526872275321,-16.713340145960075,6.6178437485883235,21.018823503854975,-8.144161860778773
53075,7538.604513934058,0.00085511076,-0.00059961056,0.00032625548,1.4332720159888765,2.0072743946834612,9.530697664551422,-9.270891371609924,-14.651217062083262,-15.035875239077109,9.49518363185923,20.759315499501128,-8.695210194884647
53080,7538.604513934058,0.0008758668,-0.00063040224,5.493685e-05,1.6367092472989686,2.151902247485393,8.396763647760833,-11.625578423988639,-14.333009424414438,-14.524963514858905,11.646433611610131,20.29648002294929,-8.07218816816756
53085,7538.604513934058,0.00086048245,-0.0006006877,-0.00023560104,2.188226449646862,2.2447934188999144,7.295973553129312,-13.265441434586414,-13.984772746071645,-14.745715482911935,12.734779342683922,19.855351946560432,-6.750646237225814
53090,7538.604513934058,0.00082870363,-0.0005125297,-0.0005073136,3.1119160685391023,2.272376720738519,6.246929638649687,-13.849041831808144,-13.50668367249607,-15.188883084285658,12.394689931063635,19.3496792029728,-5.2584346399817905
53095,7538.604513934058,0.0007768588,-0.0003917479,-0.00073422835,4.393693254207136,2.2534399202045243,5.2516710465950895,-13.169176955253796,-12.616964906259156,-15.599459617451673,10.433047735609374,18.478897259668923,-3.8525996963436073
53100,7538.604513934058,0.0006882688,-0.00029222155,-0.0009071689,5.983349620195185,2.2467816516250396,4.308784172144311,-11.37340995603818,-11.077716325486548,-15.997909965661398,7.047624626761331,16.946307088928773,-2.511262429936399
53105,7538.604513934058,0.00056038715,-0.00027001472,-0.0010220065,7.796717920844202,2.3494780077176047,3.4279930638020737,-9.01468778666576,-8.91766467236128,-16.417991102907997,2.875533983755826,14.683558752993157,-1.210390025393357
53110,7538.604513934058,0.0004314425,-0.0003418427,-0.0010756071,9.715104784235987,2.6818110316030443,2.6364215874653896,-6.900406993117299,-6.44663956904013,-16.750884778724192,-1.15713324115079,11.880200610510691,-0.0859250095055204
53115,7538.604513934058,0.00036163995,-0.0004724856,-0.0010712146,11.586514525852376,3.3579385105726924,1.9711182259705824,-5.784150674134519,-4.028314674570069,-16.911623276894275,-4.1447993254955025,8.78574822857994,0.7401167750103168
53120,7538.604513934058,0.00037837826,-0.0006046334,-0.0010178771,13.236183854571404,4.450656697166323,1.4632751085936038,-6.04939144255631,-1.8816181803763259,-16.977301681382194,-5.529227959803787,5.546332937865406,1.3136382441188443
53125,7538.604513934058,0.00044944425,-0.0006924698,-0.0009272654,14.488947297164682,5.965265626769451,1.126929376570712,-7.611987159626818,-0.10684866703876583,-17.023948573595362,-5.219395882279451,2.256954066386277,1.6966308071022622
53130,7538.604513934058,0.00050953514,-0.0007160932,-0.0008136971,15.197165046696874,7.830329623143827,0.9607898386437741,-10.068088837014589,1.1681810475379444,-16.924223156542894,-3.4715120843742895,-0.8831395665292463,1.7630448842864248
53135,7538.604513934058,0.000510373,-0.0006804907,-0.00069190754,15.26404075595402,9.90194088973431,0.9582454921308967,-12.892782471305772,1.7509034292193295,-16.418995824257536,-0.7136943907029709,-3.537473091248069,1.2603620264598403
53140,7538.604513934058,0.00044591425,-0.0006012137,-0.0005711505,14.65692482334472,11.984258072062852,1.112983885641694,-15.543168383220554,1.508221919746136,-15.3406595732456,2.543807296023783,-5.3771088480461575,0.027287341890693817
53145,7538.604513934058,0.00034318047,-0.0004915174,-0.0004468857,13.411072084824099,13.880142180777968,1.412708275532037,-17.522774403604934,0.4905520341176386,-13.717628252278478,5.76926612039058,-6.255322379936808,-1.8954681625437688
53150,7538.604513934058,0.0002472564,-0.00036135406,-0.00029790314,11.623634946518195,15.462004573395008,1.825411312415651,-18.493006207193766,-1.0629085484365417,-11.733984185276084,8.526935431232758,-6.283724454904552,-4.291815286702406
53155,7538.604513934058,0.00020620007,-0.00021875082,-9.631021e-05,9.438060849505192,16.711003163397894,2.291325324450423,-18.352393188727802,-2.806646002609784,-9.647160584053166,10.57189656604858,-5.788985574185028,-6.84455281572817
53160,7538.604513934058,0.00025114347,-6.7154084e-05,0.00017036065,7.023866645221063,17.68784052765614,2.7296983358163347,-17.180196663627868,-4.419957251397579,-7.7120858893220054,11.813893973099383,-5.1525115163858235,-9.218000565229962
53165,7538.604513934058,0.00037727488,9.276502e-05,0.00048554424,4.556720956731226,18.461794031308735,3.0560973306549903,-15.098135053534211,-5.776302128333085,-6.126825182877622,12.198978073516244,-4.570120031570662,-11.1296601826726
53170,7538.604513934058,0.00053836603,0.00025536845,0.00081289624,2.1988242449957074,19.05449150941195,3.1969993630335534,-12.16926433185731,-7.054133291069312,-5.015606905476273,11.628003843404787,-3.8849866603104264,-12.381781043204759
53175,7538.604513934058,0.0006651069,0.00040587838,0.0011097535,0.08020496417936052,19.430950651663352,3.0933021323142897,-8.39521433983138,-8.655183459417913,-4.435553579549159,9.972573243605055,-2.6603957400792186,-12.85813681596854
53180,7538.604513934058,0.0007007738,0.000521003,0.0013295447,-1.7128509738935778,19.530608349198246,2.698916828136004,-3.8143778718116836,-10.924410327065289,-4.389584456641169,7.184792667917989,-0.49082630036977104,-12.509720758214902
53185,7538.604513934058,0.00062756636,0.0005792212,0.00143046,-3.1356549800725,19.30564247166285,1.9888533321917352,1.3539147691563655,-13.835133856804983,-4.84512380941102,3.4393038557169104,2.6448632063631177,-11.344118268329185
53190,7538.604513934058,0.00046622189,0.0005838402,0.0014024681,-4.172406908418848,18.738726805313036,0.9816251813771091,6.633597473994164,-16.884860281912996,-5.716112349259916,-0.8036270126289535,6.261505246767377,-9.465901776055109
53195,7538.604513934058,0.00025835336,0.0005643399,0.0012808148,-4.823790120720728,17.840902261602885,-0.23553883247008672,11.338459896511345,-19.32017203576969,-6.790011346599622,-4.857106395884716,9.594641490629474,-7.174839060329836
53200,7538.604513934058,5.502986e-05,0.00054880936,0.00112104,-5.105045168445426,16.646934154959588,-1.4955966859239593,14.67556318066826,-20.519345188602063,-7.73333696634405,-7.912954598669263,11.987782831501281,-4.971455625693202
53205,7538.604513934058,-8.2549006e-05,0.00055031833,0.000968956,-5.061782080050248,15.211572664582038,-2.566270676769494,15.948395983990022,-20.24021518272137,-8.273276749679335,-9.229050284794017,13.144014050246515,-3.3608419900102335
53210,7538.604513934058,-8.3968545e-05,0.00057121756,0.00085825106,-4.7996677107616375,13.59550356797581,-3.1938441875214654,14.881746830057715,-18.638814980079122,-8.38244338066694,-8.424515505150726,13.158683052338496,-2.624102351632321
53215,7538.604513934058,0.000102305705,0.0005987263,0.00081761554,-4.4966566466350155,11.838377195282645,-3.1697774016253284,11.821514585252846,-16.12293689284569,-8.305367280140908,-5.667294618532129,12.399931438173702,-2.725244883104172
53220,7538.604513934058,0.00045772575,0.00059673126,0.0008602298,-4.360166147761843,9.936194453930055,-2.3997501081913866,7.646497643735604,-13.059699036004975,-8.46134435112368,-1.628767861202891,11.238876609416508,-3.339295008072516
53225,7538.604513934058,0.00088337675,0.0005252707,0.0009649622,-4.550972206768561,7.8528423000566345,-0.9375911029006994,3.461980979181207,-9.495476205555395,-9.283042230517148,2.746555159490141,9.758006457909833,-3.9797561864380286
53230,7538.604513934058,0.0012488423,0.00037699123,0.0010825008,-5.1441586129944294,5.574013365741392,1.0410648324226317,0.18577221059520443,-5.22505135151413,-11.071695448335282,6.61594999912229,7.76641046448018,-4.169759189984764
53235,7538.604513934058,0.0014485823,0.00018912503,0.0011698761,-6.141129407772891,3.1602932456307804,3.2971411119773224,-1.778611210595881,-0.20229901436367737,-13.89366355987955,9.577304454137973,5.1573784327494305,-3.6038674470165306
53240,7538.604513934058,0.0014583772,3.136993e-05,0.0012122792,-7.490404246490867,0.7524785552968735,5.572766779304725,-2.5740781133635355,5.159110018426885,-17.50423682513089,11.722046089605627,2.203783991282001,-2.2689200158984777
53245,7538.604513934058,0.0013486547,-2.0094554e-05,0.0012139747,-9.1032438287761,-1.469632063438441,7.616487172315014,-2.602673753529336,10.136563994389698,-21.398771425163666,13.363480962656084,-0.551559796293839,-0.4181058079103268
53250,7538.604513934058,0.0012160765,7.6441276e-05,0.0011902504,-10.877924954690966,-3.3428012526992488,9.212516397779023,-2.166249137074298,14.08095592682276,-24.980669152000942,14.701737639162795,-2.622782972640233,1.5677624166982396
53255,7538.604513934058,0.0011143909,0.00030611843,0.0011712802,-12.72830997333443,-4.762108715861356,10.220120699882596,-1.3132729334619544,16.620976967925348,-27.67877204902541,15.699146064569117,-3.7434965100245225,3.2582610060616544
53260,7538.604513934058,0.0010480462,0.00060769636,0.0011946148,-14.594685963957488,-5.695937904921266,10.601161736866839,0.10063960630858149,17.626701351393425,-29.015887819576882,16.151609613330557,-3.8153917582229377,4.214336133356407
53265,7538.604513934058,0.0009947456,0.00089618645,0.001287218,-16.42844714181678,-6.172357042952174,10.413961609973835,2.2977864686755094,17.144020731291697,-28.78489236546445,15.78822410398022,-2.8562919206295536,4.1705402842762105
53270,7538.604513934058,0.00092587544,0.0010910435,0.0014467341,-18.166076327178814,-6.24582144112628,9.77370010668174,5.50873617894383,15.447169166974401,-27.26328220515168,14.314903749723793,-1.0859757349961345,3.2891916640526615
53275,7538.604513934058,0.00083415804,0.0011532444,0.0016278336,-19.71711804288447,-5.965592351966736,8.800550056993512,9.867394559815756,13.10340550286788,-25.12546313763645,11.507287141872055,0.9775588400526994,2.124522575240614
